Store,DayOfWeekNumber,DayOfWeekName,SaleDate,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,HasCompetition,CompetitionDistance,CompetitionCategory,CompetitionOpenDate,StorePromo,PromoSinceWeek,PromoSinceYear,PromoInterval
1010,2,Tue,20/08/13,5009,572,Yes,No,No,No,D,Extended,Yes,4610,Far,01/06/10,Yes,18,2010,"Feb,May,Aug,Nov"
1010,5,Fri,07/04/14,8894,812,Yes,Yes,No,No,D,Extended,Yes,4610,Medium,01/06/10,Yes,18,2010,"Feb,May,Aug,Nov"
1010,6,Sat,27/09/14,9234,884,Yes,No,No,No,D,Extended,Yes,4610,Medium,01/06/10,Yes,18,2010,"Feb,May,Aug,Nov"
1010,2,Tue,14/10/14,5822,631,Yes,No,No,Yes,D,Extended,Yes,4610,Far,01/06/10,Yes,18,2010,"Feb,May,Aug,Nov"
1010,3,Wed,06/05/15,8664,714,Yes,Yes,No,No,D,Extended,Yes,4610,Far,01/06/10,Yes,18,2010,"Feb,May,Aug,Nov"
1010,6,Sat,27/06/15,9654,856,Yes,No,No,No,D,Extended,Yes,4610,Far,01/06/10,Yes,18,2010,"Feb,May,Aug,Nov"
1010,5,Fri,15/03/20,9605,852,Yes,Yes,No,No,D,Extended,Yes,4610,Far,01/06/10,Yes,18,2010,"Feb,May,Aug,Nov"
1011,2,Tue,15/06/09,5964,729,Yes,No,No,No,A,Extended,Yes,490,Far,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
1011,5,Fri,13/07/12,6236,827,Yes,No,No,No,A,Extended,Yes,490,Far,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
1011,1,Mon,13/01/14,6615,845,Yes,No,No,No,A,Extended,Yes,490,Far,01/09/12,Yes,18,2011,"Feb,May,Aug,Nov"
1012,4,Thu,06/05/14,6997,587,Yes,Yes,No,No,D,Extended,Yes,6330,Far,01/06/04,Yes,39,2010,"Jan,Apr,Jul,Oct"
1012,2,Tue,02/11/14,4325,416,Yes,No,No,No,D,Extended,Yes,6330,Far,01/06/04,Yes,39,2010,"Jan,Apr,Jul,Oct"
1012,2,Tue,13/11/26,4632,444,Yes,No,No,No,D,Extended,Yes,6330,Far,01/06/04,Yes,39,2010,"Jan,Apr,Jul,Oct"
1013,2,Tue,14/07/08,2787,298,Yes,No,No,Yes,A,Basic,Yes,630,Far,01/02/15,Yes,31,2013,"Feb,May,Aug,Nov"
1013,4,Thu,16/04/15,4093,470,Yes,Yes,No,No,A,Basic,Yes,630,Medium,01/02/15,Yes,31,2013,"Feb,May,Aug,Nov"
1013,1,Mon,18/05/15,5903,581,Yes,Yes,No,No,A,Basic,Yes,630,Medium,01/02/15,Yes,31,2013,"Feb,May,Aug,Nov"
1013,1,Mon,13/12/16,8042,750,Yes,Yes,No,No,A,Basic,Yes,630,Medium,01/02/15,Yes,31,2013,"Feb,May,Aug,Nov"
1015,5,Fri,04/05/13,5524,512,Yes,No,No,Yes,D,Extended,Yes,9910,Medium,01/12/10,Yes,9,2011,"Mar,Jun,Sept,Dec"
1015,4,Thu,23/05/13,4835,464,Yes,No,No,No,D,Extended,Yes,9910,Far,01/12/10,Yes,9,2011,"Mar,Jun,Sept,Dec"
1015,4,Thu,24/07/14,5265,465,Yes,No,No,No,D,Extended,Yes,9910,Far,01/12/10,Yes,9,2011,"Mar,Jun,Sept,Dec"
1015,2,Tue,14/10/14,4865,423,Yes,No,No,No,D,Extended,Yes,9910,Far,01/12/10,Yes,9,2011,"Mar,Jun,Sept,Dec"
1015,2,Tue,14/01/21,6297,479,Yes,Yes,No,No,D,Extended,Yes,9910,Medium,01/12/10,Yes,9,2011,"Mar,Jun,Sept,Dec"
1019,5,Fri,06/03/15,9807,796,Yes,Yes,No,No,D,Extended,Yes,2740,Far,01/07/14,Yes,13,2010,"Jan,Apr,Jul,Oct"
1023,2,Tue,07/02/13,7089,654,Yes,Yes,No,No,C,Basic,Yes,3740,Medium,01/02/02,Yes,14,2011,"Jan,Apr,Jul,Oct"
1023,5,Fri,24/05/13,5181,604,Yes,No,No,No,C,Basic,Yes,3740,Far,01/02/02,Yes,14,2011,"Jan,Apr,Jul,Oct"
1023,6,Sat,04/06/13,5386,687,Yes,No,No,No,C,Basic,Yes,3740,Far,01/02/02,Yes,14,2011,"Jan,Apr,Jul,Oct"
1023,6,Sat,31/08/13,5829,720,Yes,No,No,No,C,Basic,Yes,3740,Far,01/02/02,Yes,14,2011,"Jan,Apr,Jul,Oct"
1023,4,Thu,06/02/14,6115,655,Yes,Yes,No,No,C,Basic,Yes,3740,Far,01/02/02,Yes,14,2011,"Jan,Apr,Jul,Oct"
1023,4,Thu,27/02/14,3703,455,Yes,No,No,Yes,C,Basic,Yes,3740,Far,01/02/02,Yes,14,2011,"Jan,Apr,Jul,Oct"
1023,1,Mon,02/02/15,8043,794,Yes,Yes,No,No,C,Basic,Yes,3740,Far,01/02/02,Yes,14,2011,"Jan,Apr,Jul,Oct"
1026,2,Tue,30/07/13,12234,1450,Yes,Yes,No,Yes,C,Basic,Yes,450,Far,01/06/11,Yes,48,2012,"Mar,Jun,Sept,Dec"
1027,6,Sat,04/01/14,11202,1548,Yes,No,No,No,A,Extended,Yes,190,Medium,01/06/08,Yes,40,2011,"Jan,Apr,Jul,Oct"
1027,2,Tue,14/03/18,15479,1887,Yes,Yes,No,No,A,Extended,Yes,190,Far,01/06/08,Yes,40,2011,"Jan,Apr,Jul,Oct"
1032,1,Mon,14/05/12,7781,917,Yes,No,No,No,D,Extended,Yes,270,Far,01/02/13,Yes,40,2012,"Jan,Apr,Jul,Oct"
1032,4,Thu,28/02/13,8128,989,Yes,No,No,No,D,Extended,Yes,270,Far,01/02/13,Yes,40,2012,"Jan,Apr,Jul,Oct"
1032,1,Mon,24/03/14,7446,863,Yes,No,No,No,D,Extended,Yes,270,Far,01/02/13,Yes,40,2012,"Jan,Apr,Jul,Oct"
1032,2,Tue,14/04/15,12603,1276,Yes,Yes,No,No,D,Extended,Yes,270,Far,01/02/13,Yes,40,2012,"Jan,Apr,Jul,Oct"
1039,3,Wed,13/10/02,7457,920,Yes,No,No,No,A,Extended,Yes,70,Far,01/06/90,Yes,22,2012,"Mar,Jun,Sept,Dec"
1039,1,Mon,18/05/15,10254,1147,Yes,Yes,No,No,A,Extended,Yes,70,Far,01/06/90,Yes,22,2012,"Mar,Jun,Sept,Dec"
1039,3,Wed,13/11/27,7658,1013,Yes,No,No,No,A,Extended,Yes,70,Far,01/06/90,Yes,22,2012,"Mar,Jun,Sept,Dec"
1040,3,Wed,07/08/13,6233,705,Yes,No,No,Yes,A,Basic,Yes,4030,Far,01/02/13,Yes,10,2014,"Jan,Apr,Jul,Oct"
1041,4,Thu,13/06/13,4673,604,Yes,No,No,No,C,Basic,Yes,1600,Far,01/08/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
1041,1,Mon,14/10/13,5215,657,Yes,No,No,No,C,Basic,Yes,1600,Far,01/08/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
1044,4,Thu,12/12/13,6890,923,Yes,No,No,No,C,Basic,Yes,240,Far,01/04/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
1044,3,Wed,26/02/14,4856,714,Yes,No,No,No,C,Basic,Yes,240,Medium,01/04/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
1044,5,Fri,15/03/20,6522,874,Yes,Yes,No,No,C,Basic,Yes,240,Far,01/04/15,Yes,13,2010,"Jan,Apr,Jul,Oct"
1048,5,Fri,24/10/14,6870,549,Yes,Yes,No,Yes,D,Extended,Yes,1860,Far,01/09/12,Yes,40,2012,"Jan,Apr,Jul,Oct"
1048,1,Mon,06/01/15,11711,773,Yes,Yes,No,No,D,Extended,Yes,1860,Medium,01/09/12,Yes,40,2012,"Jan,Apr,Jul,Oct"
1048,6,Sat,13/04/20,4661,433,Yes,No,No,No,D,Extended,Yes,1860,Far,01/09/12,Yes,40,2012,"Jan,Apr,Jul,Oct"
1049,5,Fri,31/01/14,4086,655,Yes,No,No,No,A,Basic,Yes,370,Far,01/07/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
1049,6,Sat,01/11/14,3494,524,Yes,No,No,No,A,Basic,Yes,370,Far,01/07/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
1049,5,Fri,27/02/15,4084,659,Yes,No,No,No,A,Basic,Yes,370,Medium,01/07/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
1050,3,Wed,15/05/13,6512,455,Yes,Yes,No,No,D,Extended,Yes,13170,Medium,01/08/14,Yes,9,2011,"Mar,Jun,Sept,Dec"
1050,5,Fri,27/09/13,7565,568,Yes,Yes,No,No,D,Extended,Yes,13170,Medium,01/08/14,Yes,9,2011,"Mar,Jun,Sept,Dec"
1050,5,Fri,25/10/13,8110,575,Yes,Yes,No,Yes,D,Extended,Yes,13170,Medium,01/08/14,Yes,9,2011,"Mar,Jun,Sept,Dec"
1050,5,Fri,24/10/14,7911,551,Yes,Yes,No,Yes,D,Extended,Yes,13170,Far,01/08/14,Yes,9,2011,"Mar,Jun,Sept,Dec"
1050,2,Tue,28/10/14,5462,417,Yes,No,No,Yes,D,Extended,Yes,13170,Far,01/08/14,Yes,9,2011,"Mar,Jun,Sept,Dec"
1050,4,Thu,14/02/27,5555,467,Yes,No,No,No,D,Extended,Yes,13170,Far,01/08/14,Yes,9,2011,"Mar,Jun,Sept,Dec"
1071,6,Sat,23/03/13,3953,502,Yes,No,No,No,A,Basic,Yes,820,Far,01/03/12,Yes,35,2012,"Mar,Jun,Sept,Dec"
1071,5,Fri,21/11/14,5790,677,Yes,No,No,No,A,Basic,Yes,820,Far,01/03/12,Yes,35,2012,"Mar,Jun,Sept,Dec"
1072,1,Mon,25/03/13,9503,791,Yes,Yes,No,Yes,A,Extended,Yes,5380,Far,01/08/15,Yes,5,2010,"Feb,May,Aug,Nov"
1072,1,Mon,29/07/13,10063,836,Yes,Yes,No,Yes,A,Extended,Yes,5380,Medium,01/08/15,Yes,5,2010,"Feb,May,Aug,Nov"
1072,6,Sat,26/07/14,3727,371,Yes,No,No,No,A,Extended,Yes,5380,Far,01/08/15,Yes,5,2010,"Feb,May,Aug,Nov"
1072,6,Sat,29/11/14,4929,439,Yes,No,No,No,A,Extended,Yes,5380,Far,01/08/15,Yes,5,2010,"Feb,May,Aug,Nov"
1074,5,Fri,15/02/13,4273,553,Yes,No,No,Yes,C,Extended,Yes,3330,Far,01/10/01,Yes,14,2011,"Jan,Apr,Jul,Oct"
1074,5,Fri,27/09/13,5747,638,Yes,Yes,No,No,C,Extended,Yes,3330,Medium,01/10/01,Yes,14,2011,"Jan,Apr,Jul,Oct"
1077,4,Thu,13/01/03,3675,460,Yes,No,No,Yes,A,Basic,Yes,3750,Medium,01/11/01,Yes,35,2010,"Mar,Jun,Sept,Dec"
1077,4,Thu,28/02/13,5283,549,Yes,No,No,No,A,Basic,Yes,3750,Medium,01/11/01,Yes,35,2010,"Mar,Jun,Sept,Dec"
1077,5,Fri,05/06/15,6152,620,Yes,Yes,No,No,A,Basic,Yes,3750,Far,01/11/01,Yes,35,2010,"Mar,Jun,Sept,Dec"
1086,6,Sat,13/07/06,6712,700,Yes,No,No,Yes,A,Basic,Yes,180,Medium,01/11/13,Yes,18,2011,"Feb,May,Aug,Nov"
1086,4,Thu,01/02/14,6286,786,Yes,No,No,Yes,A,Basic,Yes,180,Far,01/11/13,Yes,18,2011,"Feb,May,Aug,Nov"
1086,3,Wed,22/04/15,4143,546,Yes,No,No,No,A,Basic,Yes,180,Far,01/11/13,Yes,18,2011,"Feb,May,Aug,Nov"
1088,1,Mon,30/09/13,5360,512,Yes,No,No,No,A,Basic,Yes,4300,Far,01/03/09,Yes,27,2013,"Jan,Apr,Jul,Oct"
1088,5,Fri,31/01/14,5289,509,Yes,No,No,No,A,Basic,Yes,4300,Far,01/03/09,Yes,27,2013,"Jan,Apr,Jul,Oct"
1088,4,Thu,14/05/22,5751,525,Yes,Yes,No,No,A,Basic,Yes,4300,Medium,01/03/09,Yes,27,2013,"Jan,Apr,Jul,Oct"
1094,2,Tue,13/04/09,4088,342,Yes,Yes,No,No,D,Basic,Yes,2380,Far,01/03/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
1094,5,Fri,02/05/14,6349,485,Yes,Yes,No,No,D,Basic,Yes,2380,Far,01/03/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
1094,2,Tue,13/01/22,5061,383,Yes,Yes,No,No,D,Basic,Yes,2380,Far,01/03/13,Yes,40,2014,"Jan,Apr,Jul,Oct"
1095,6,Sat,14/02/08,2933,427,Yes,No,No,No,A,Basic,Yes,690,Medium,01/06/07,Yes,14,2011,"Jan,Apr,Jul,Oct"
1095,6,Sat,08/03/13,2269,421,Yes,No,No,No,A,Basic,Yes,690,Far,01/06/07,Yes,14,2011,"Jan,Apr,Jul,Oct"
1095,5,Fri,27/12/13,5259,787,Yes,No,No,Yes,A,Basic,Yes,690,Far,01/06/07,Yes,14,2011,"Jan,Apr,Jul,Oct"
1095,4,Thu,06/11/15,4135,632,Yes,No,No,No,A,Basic,Yes,690,Medium,01/06/07,Yes,14,2011,"Jan,Apr,Jul,Oct"
1099,6,Sat,21/12/13,8401,948,Yes,No,No,No,A,Extended,Yes,200,Medium,01/04/13,Yes,14,2013,"Jan,Apr,Jul,Oct"
1099,3,Wed,19/02/14,6598,775,Yes,Yes,No,No,A,Extended,Yes,200,Far,01/04/13,Yes,14,2013,"Jan,Apr,Jul,Oct"
1099,3,Wed,14/05/14,5987,827,Yes,No,No,No,A,Extended,Yes,200,Medium,01/04/13,Yes,14,2013,"Jan,Apr,Jul,Oct"
1099,1,Mon,07/07/14,8333,1132,Yes,No,No,No,A,Extended,Yes,200,Far,01/04/13,Yes,14,2013,"Jan,Apr,Jul,Oct"
1099,3,Wed,26/11/14,7944,872,Yes,Yes,No,No,A,Extended,Yes,200,Far,01/04/13,Yes,14,2013,"Jan,Apr,Jul,Oct"
1099,4,Thu,09/04/15,8035,1086,Yes,No,No,Yes,A,Extended,Yes,200,Far,01/04/13,Yes,14,2013,"Jan,Apr,Jul,Oct"
1102,1,Mon,14/01/13,5979,697,Yes,No,No,No,A,Basic,Yes,850,Far,01/11/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
1102,4,Thu,20/03/14,6870,764,Yes,Yes,No,No,A,Basic,Yes,850,Far,01/11/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
1102,2,Tue,14/04/15,7707,732,Yes,Yes,No,No,A,Basic,Yes,850,Far,01/11/12,Yes,40,2014,"Jan,Apr,Jul,Oct"
1103,5,Fri,13/07/12,3666,280,Yes,No,No,Yes,D,Extended,Yes,1340,Far,01/10/06,Yes,5,2013,"Feb,May,Aug,Nov"
1103,6,Sat,19/01/13,3778,318,Yes,No,No,No,D,Extended,Yes,1340,Far,01/10/06,Yes,5,2013,"Feb,May,Aug,Nov"
1103,4,Thu,25/07/13,2908,240,Yes,No,No,Yes,D,Extended,Yes,1340,Far,01/10/06,Yes,5,2013,"Feb,May,Aug,Nov"
1103,2,Tue,15/07/14,5658,430,Yes,Yes,No,No,D,Extended,Yes,1340,Medium,01/10/06,Yes,5,2013,"Feb,May,Aug,Nov"
1103,2,Tue,26/08/14,3391,295,Yes,No,No,Yes,D,Extended,Yes,1340,Medium,01/10/06,Yes,5,2013,"Feb,May,Aug,Nov"
1104,1,Mon,14/03/10,4174,363,Yes,No,No,No,D,Basic,Yes,260,Medium,01/02/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
1104,1,Mon,06/05/13,4385,381,Yes,No,No,No,D,Basic,Yes,260,Far,01/02/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
1104,3,Wed,06/03/15,6142,496,Yes,Yes,No,Yes,D,Basic,Yes,260,Medium,01/02/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
1104,5,Fri,27/03/15,4795,410,Yes,No,No,No,D,Basic,Yes,260,Medium,01/02/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
1104,2,Tue,13/12/24,4228,319,Yes,No,No,Yes,D,Basic,Yes,260,Medium,01/02/12,Yes,14,2011,"Jan,Apr,Jul,Oct"
1105,2,Tue,13/04/09,4381,485,Yes,Yes,No,No,C,Extended,Yes,330,Far,01/11/08,Yes,5,2013,"Feb,May,Aug,Nov"
1105,3,Wed,29/05/13,4376,444,Yes,Yes,No,No,C,Extended,Yes,330,Medium,01/11/08,Yes,5,2013,"Feb,May,Aug,Nov"
1105,6,Sat,17/05/14,3971,437,Yes,No,No,No,C,Extended,Yes,330,Medium,01/11/08,Yes,5,2013,"Feb,May,Aug,Nov"
1105,2,Tue,13/01/22,4682,546,Yes,Yes,No,No,C,Extended,Yes,330,Medium,01/11/08,Yes,5,2013,"Feb,May,Aug,Nov"
1106,6,Sat,14/12/06,3638,421,Yes,No,No,No,A,Extended,Yes,5330,Medium,01/09/11,Yes,31,2013,"Jan,Apr,Jul,Oct"
1106,5,Fri,15/11/13,4247,545,Yes,No,No,No,A,Extended,Yes,5330,Medium,01/09/11,Yes,31,2013,"Jan,Apr,Jul,Oct"
1106,1,Mon,05/05/14,6632,710,Yes,Yes,No,No,A,Extended,Yes,5330,Medium,01/09/11,Yes,31,2013,"Jan,Apr,Jul,Oct"
1106,2,Tue,27/05/14,4359,519,Yes,No,No,No,A,Extended,Yes,5330,Medium,01/09/11,Yes,31,2013,"Jan,Apr,Jul,Oct"
1106,6,Sat,31/01/15,2819,330,Yes,No,No,No,A,Extended,Yes,5330,Medium,01/09/11,Yes,31,2013,"Jan,Apr,Jul,Oct"
1106,5,Fri,20/03/15,5316,592,Yes,Yes,No,No,A,Extended,Yes,5330,Far,01/09/11,Yes,31,2013,"Jan,Apr,Jul,Oct"
1106,2,Tue,13/08/20,4458,566,Yes,No,No,No,A,Extended,Yes,5330,Medium,01/09/11,Yes,31,2013,"Jan,Apr,Jul,Oct"
1107,5,Fri,15/03/13,4975,573,Yes,No,No,No,A,Basic,Yes,1400,Medium,01/06/12,Yes,13,2010,"Jan,Apr,Jul,Oct"
1107,4,Thu,15/04/16,6267,682,Yes,Yes,No,No,A,Basic,Yes,1400,Far,01/06/12,Yes,13,2010,"Jan,Apr,Jul,Oct"
1109,3,Wed,03/06/13,5605,488,Yes,Yes,No,No,C,Basic,Yes,3490,Medium,01/04/11,Yes,22,2012,"Jan,Apr,Jul,Oct"
1109,4,Thu,06/03/14,5595,496,Yes,Yes,No,Yes,C,Basic,Yes,3490,Medium,01/04/11,Yes,22,2012,"Jan,Apr,Jul,Oct"
1109,4,Thu,30/07/15,5520,466,Yes,Yes,No,No,C,Basic,Yes,3490,Far,01/04/11,Yes,22,2012,"Jan,Apr,Jul,Oct"
1111,1,Mon,13/06/10,4497,482,Yes,No,No,No,A,Basic,Yes,1900,Far,01/06/14,Yes,31,2013,"Jan,Apr,Jul,Oct"
1111,3,Wed,23/07/14,3692,314,Yes,No,No,Yes,A,Basic,Yes,1900,Far,01/06/14,Yes,31,2013,"Jan,Apr,Jul,Oct"
1111,6,Sat,23/08/14,2513,238,Yes,No,No,No,A,Basic,Yes,1900,Far,01/06/14,Yes,31,2013,"Jan,Apr,Jul,Oct"
