Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
654,7,"May 25, 2014",$0.00,,0,0,0,0
992,3,29/07/2015,,587,1,1,0,1
484,6,10-25-2014,"$8,049.00",839,1,0,0,0
499,2,12-03-2013,"$6,424.00",828,1,Active,0,0
47,3,,"$6,460.00",976.0,1,0,0,0
3,4,21/03/2013,"$8,245.00",855,1,Active,0,0
514,3,2015-06-17,"$7,348.00",681,1,Active,0,0
19,3,07-15-2015,"$7,485.00",675,1,Active,0,1
487,3,10/12/2014,"$6,939.00",628,1,0,0,0
587,3,2015-02-25,"$7,332.00",533,1,0,0,0
716,,13.11.10,$0.00,0,0,0,0,0
826,3 day,2013-08-07,"$7,330.00",656,1,0,0,1
604,1,15.06.29,"$10,066.00",612,1,1,0,0
66,5,14.05.02,"$8,728.00",717,1,1,0,0
549,7,05-12-2013,$0.00,0.0,0,0,0,0
915,1,14.02.17,"$7,889.00",,1,Active,0,0
750,5,13.10.18,"$4,166.00",352,1,0,0,0
1066,4,28/11/2013,"$10,982.00",1070,1,0,0,0
685,1,14.03.31,"$10,839.00",871,1,1,0,0
470,7,01-26-2014,$0.00,0,0,0,0,0
506,1,23/06/2014,"$6,649.00",819,1,0,0,0
586,1,09/12/2013,,2898,1,0,0,0
123,6,14.01.11,"$3,944.00",490,1,0,0,0
1090,6,"July 04, 2015","$2,711.00",334,1,0,0,0
440,5,"March 20, 2015","$5,673.00",658,1,Active,0,0
45,1,16/03/2015,"$7,183.00",494,1,Active,0,0
265,5,13.01.04,"$4,514.00",491,1,0,0,1
304,1,2015-05-11,"$7,294.00",1234,1,0,0,0
550,5,2013-09-13,"$6,423.00",550,1,1,0,0
126,6 day,14/03/2015,"$4,471.00",449,1,0,0,0
612,4,14.06.05,"$8,553.00",491,1,Active,0,0
983,3,"October 29, 2014","$6,143.00",,1,0,0,0
795,3,2014-07-02,"$5,942.00",591,1,1,0,0
881,2,14.05.13,"$3,555.00",571,1,0,0,0
89,2 day,"February 03, 2015","$6,755.00",694.0,1,1,0,0
10,2 day,09-17-2013,"$4,394.00",543,1,0,0,0
1070,3,"May 06, 2015","$7,873.00",893,1,1,0,0
1112,7,13.02.03,$0.00,0,0,0,0,0
556,6,13.08.03,"$4,857.00",,1,0,0,0
984,5,30/01/2015,"$7,394.00",841,1,Active,0,0
1022,6,13.11.23,"$5,762.00",,1,0,0,0
910,5,02-08-2013,"$6,451.00",687,1,Active,0,1
20,4,13.06.20,"$8,086.00",971,1,Active,0,0
512,3,2013-02-13,"$4,537.00",,1,0,0,1
91,1,13.10.28,"$4,156.00",550,1,0,0,1
75,4,21/08/2014,"$6,509.00",688,1,Active,0,1
499,,,,0,0,Active,a,0
536,3,15.06.10,"$6,824.00",771,1,0,0,0
1026,2,"July 30, 2013","$12,234.00",1450,1,Active,0,1
539,1,10-21-2013,"$11,437.00",1231,1,Active,0,0
879,6,13.11.02,"$4,094.00",385,1,0,0,0
1098,2,14.07.15,"$6,974.00",853.0,1,1,0,0
674,1,09/02/2015,"$7,150.00",807,1,0,0,0
646,1,15.04.06,$0.00,0,0,0,b,1
357,1,2014-07-21,"$5,796.00",858,1,0,0,1
214,6,02-09-2013,"$9,181.00",827,1,0,0,0
1102,4,07-11-2013,"$5,378.00",,1,0,0,0
704,1,,,1202.0,1,0,0,0
442,7,10/02/2013,$0.00,0,0,0,0,0
221,1,11/02/2013,"$4,189.00",485,1,0,0,0
939,4,05/03/2015,"$5,591.00",,1,Active,0,0
923,,"March 04, 2015","$6,284.00",710,1,Active,0,0
1104,2,13.12.24,"$4,228.00",319,1,0,0,1
226,2,14.05.13,"$5,946.00",667,1,0,0,0
353,6,14.02.08,"$4,110.00",1125,1,0,0,0
613,7,02-17-2013,$0.00,0,0,0,0,0
51,1,,"$5,271.00",448,1,0,0,0
980,2,"February 11, 2014","$5,166.00",496,1,0,0,0
454,2,07/01/2014,"$11,953.00",1252,1,Active,0,0
979,4,,"$5,437.00",587,1,0,0,0
407,1,25/03/2013,"$5,275.00",413,1,Active,0,1
836,2,13.11.26,"$6,041.00",780,1,0,0,0
805,4,16/01/2014,"$3,843.00",438.0,1,0,0,0
822,4,14.02.27,"$5,611.00",483,1,0,0,0
1015,5,"July 03, 2015","$6,791.00",,1,Active,0,0
255,6,14.01.18,"$6,318.00",721,1,0,0,0
937,7,14.12.21,$0.00,0,0,0,0,0
875,7,13.11.10,$0.00,0,0,0,0,0
904,6,05-30-2015,"$5,635.00",462,1,0,0,0
1107,7,13.03.31,$0.00,0,0,0,0,0
501,2,03/02/2015,"$6,836.00",631,1,1,0,0
385,1,,"$10,282.00",843,1,1,0,0
245,4,22/08/2013,"$7,089.00",974,1,0,0,0
865,2,07-15-2014,"$7,193.00",544,1,1,0,1
23,1,06-10-2013,"$4,674.00",407,1,0,0,0
983,3,"November 12, 2014","$8,762.00",,1,Active,0,0
355,4,02/05/2013,"$12,807.00",1480,1,1,0,0
998,7,,$0.00,0,0,0,0,0
209,3,04-09-2014,"$5,250.00",557,1,0,0,0
704,,2015-01-26,"$13,856.00",1325,1,Active,0,0
439,5,14.12.19,"$9,557.00",1092,1,Active,0,0
184,1,"November 11, 2013","$4,973.00",552,1,0,0,0
1005,6,2013-07-06,"$4,943.00",847,1,0,0,0
224,6,03/05/2014,"$7,814.00",617,1,0,0,0
600,5,"May 22, 2015","$8,084.00",683,1,1,0,0
333,4 day,"March 07, 2013","$9,778.00",1308,1,1,0,1
701,1,19/01/2015,"$4,595.00",598,1,0,0,0
557,,14.11.22,"$4,450.00",716.0,1,0,0,0
557,2,20/05/2014,"$4,889.00",706,1,Active,0,0
914,5,,$0.00,0,0,Active,a,0
607,5,05-03-2013,"$5,770.00",595,1,Active,0,0
79,5,"December 13, 2013","$5,212.00",559,1,0,0,0
869,6,14.07.12,"$3,255.00",525,1,0,0,0
115,1,29/07/2013,"$8,770.00",622,1,1,0,0
472,2,13.06.25,"$3,681.00",561,1,0,0,1
598,4,15.07.30,"$7,030.00",,1,Active,0,0
852,5 day,15.01.16,"$4,890.00",615,1,Active,0,0
73,1,14.01.27,"$4,198.00",497.0,1,0,0,0
653,4,13.08.22,"$4,402.00",,1,0,0,1
35,5,14.11.14,"$10,722.00",764,1,Active,0,0
391,5,14.01.24,"$6,706.00",803,1,1,0,0
879,,15.05.31,$0.00,,0,0,0,0
289,6,03-21-2015,"$6,425.00",564,1,0,0,0
683,7,07-19-2015,$0.00,0,0,0,0,0
540,7,14/04/2013,$0.00,0,0,0,0,0
941,1,2013-01-21,"$5,968.00",632,1,Active,0,0
329,2,19/08/2014,"$8,477.00",700,1,1,0,1
580,5,05-23-2014,"$7,609.00",1295,1,1,0,0
1096,4,01-10-2013,"$4,441.00",522,1,Active,0,0
411,3,26/06/2013,"$6,565.00",,1,0,0,0
227,6,2013-01-19,"$3,270.00",334,1,0,0,0
587,3 day,09/04/2014,"$7,534.00",563,1,0,0,0
850,5,2013-10-11,"$6,434.00",679,1,Active,0,0
409,1,2013-03-25,,584.0,1,1,0,1
972,4,03-26-2015,"$2,730.00",340,1,0,0,0
722,2 day,,"$11,416.00",1727,1,Active,0,0
93,5,03-08-2013,"$7,416.00",780,1,Active,0,0
365,6,"July 27, 2013","$5,284.00",571,1,0,0,0
234,5,2014-04-04,"$12,574.00",1113,1,1,0,0
139,5,19/04/2013,"$5,851.00",504,1,0,0,0
872,2,10-07-2014,"$7,375.00",650,1,1,0,1
410,7,2014-10-12,$0.00,0,0,0,0,0
1110,1,,"$5,545.00",594,1,1,0,0
663,3,"October 01, 2014","$7,467.00",854,1,Active,0,0
507,1,07-08-2013,"$6,892.00",582,1,0,0,0
407,3,13.02.13,"$2,826.00",230,1,0,0,1
712,2,2015-04-14,"$7,510.00",,1,1,0,0
802,5,"January 03, 2014","$6,022.00",,1,0,0,1
450,6,,"$9,422.00",1451,1,0,0,0
1101,3 day,2013-11-27,,912,1,0,0,0
581,4,14.10.16,"$4,317.00",572,1,0,0,0
721,6,08/02/2014,"$7,482.00",778,1,0,0,0
366,,08/01/2013,"$8,036.00",,1,1,0,0
143,5,14.01.10,"$7,201.00",633,1,Active,0,0
349,5,15.03.20,"$7,986.00",795.0,1,1,0,0
1052,1,10/06/2013,"$7,500.00",821,1,0,0,0
613,6,14.12.20,"$10,896.00",1656.0,1,0,0,0
1112,1 day,2014-12-29,"$9,248.00",791,1,0,0,1
36,6,13.02.23,,1085,1,0,0,0
935,3,01-28-2015,"$5,379.00",550,1,1,0,0
342,2,01-13-2015,"$11,197.00",843,1,1,0,0
262,5,,"$17,864.00",3354,1,0,0,0
463,,01/09/2014,"$8,703.00",,1,Active,0,0
402,7,2015-01-11,$0.00,0,0,0,0,0
930,7,21/09/2014,$0.00,0,0,0,0,0
463,3,12/06/2013,"$5,505.00",955,1,0,0,0
245,5 day,05-03-2013,"$8,877.00",1000,1,1,0,0
889,2,2014-02-18,"$4,717.00",470,1,1,0,0
728,,15.01.15,"$5,498.00",461,1,Active,0,0
90,2,19/02/2013,"$8,649.00",1007.0,1,Active,0,0
649,1,06/07/2015,"$3,135.00",371,1,0,0,0
586,6 day,11/07/2015,"$16,063.00",3248,1,0,0,0
662,1,13.09.30,"$7,804.00",764,1,0,0,0
184,,13.05.13,"$9,405.00",762,1,1,0,0
971,,15.07.30,"$10,337.00",1069,1,1,0,1
436,1,10-07-2013,"$8,624.00",,1,1,0,0
1072,1,"July 29, 2013","$10,063.00",836.0,1,Active,0,1
64,7,19/04/2015,$0.00,0,0,0,0,0
122,1,07/10/2013,"$9,397.00",1035,1,1,0,1
199,7,04-12-2015,$0.00,0,0,0,0,0
706,6,2014-03-22,"$6,131.00",566,1,0,0,0
795,4,2014-05-01,$0.00,,0,1,a,0
21,3,26/03/2014,"$3,019.00",353,1,0,0,0
108,2,2015-07-21,"$10,181.00",747,1,0,0,0
548,3,"April 09, 2014","$3,566.00",359,1,0,0,0
214,7,"April 21, 2013",$0.00,0,0,0,0,0
1059,3,2013-06-19,"$7,882.00",1038,1,Active,0,0
854,7,2015-02-08,$0.00,0,0,0,0,0
720,2,"July 08, 2014","$5,298.00",,1,0,0,0
36,5,"May 29, 2015","$8,966.00",,1,0,0,1
536,1,2014-04-07,"$7,595.00",873,1,0,0,0
62,4,"February 14, 2013","$6,140.00",758,1,0,0,0
1070,5,13/09/2013,"$7,465.00",920,1,1,0,0
690,5,2014-01-10,"$6,263.00",909,1,Active,0,0
478,3,"June 26, 2013","$6,034.00",678,1,0,0,1
24,6,05-18-2013,"$7,358.00",730,1,0,0,0
906,7,09-07-2014,$0.00,0,0,0,0,0
535,,"June 19, 2013","$7,201.00",862,1,1,0,0
547,2,13.01.29,"$3,991.00",,1,0,0,0
376,7,14.01.05,$0.00,0,0,0,0,0
582,7,2013-04-14,$0.00,0,0,0,0,0
137,7,2013-06-30,$0.00,0,0,0,0,0
997,6,11/05/2013,"$5,163.00",411,1,0,0,0
965,7,2015-02-22,$0.00,0,0,0,0,0
762,3,01/01/2014,$0.00,0,0,0,a,1
428,3,"March 19, 2014","$6,362.00",,1,1,0,0
970,3,2014-01-29,"$3,044.00",410,1,0,0,0
720,2 day,24/06/2014,"$4,568.00",540,1,0,0,0
326,1,15.06.01,"$7,669.00",566,1,Active,0,0
609,5,27/12/2013,"$4,891.00",532,1,0,0,1
1091,4 day,01-22-2015,"$6,246.00",599,1,0,0,0
1103,,13.03.19,"$5,088.00",366,1,1,0,0
614,2,21/04/2015,"$6,185.00",914,1,0,0,0
893,5,14.06.13,"$5,333.00",743,1,0,0,1
532,4,2013-02-07,"$3,435.00",475,1,1,0,0
419,3,03-20-2013,"$5,223.00",847,1,Active,0,0
1076,2,"June 25, 2013","$2,700.00",451,1,0,0,0
541,1,2013-03-25,"$9,307.00",1104,1,1,0,1
921,2,"July 14, 2015","$9,761.00",1070,1,Active,0,1
889,,31/12/2013,"$1,899.00",,1,0,0,1
543,7,05/10/2014,$0.00,0,0,0,0,0
738,,09/04/2014,"$8,153.00",,1,0,0,0
737,3,15/10/2014,"$4,401.00",725,1,0,0,1
546,6,"October 26, 2013","$11,582.00",1333,1,0,0,0
175,4,"August 14, 2014","$4,264.00",,1,0,0,1
470,7,2014-11-02,$0.00,0,0,0,0,0
239,1,"September 01, 2014","$8,485.00",694,1,Active,0,0
577,7,23/02/2014,$0.00,0,0,0,0,0
251,5,2013-11-15,"$17,072.00",2327,1,0,0,0
47,5,03-28-2014,"$5,932.00",799,1,0,0,0
185,1,13.09.23,"$9,336.00",631,1,Active,0,0
801,6,13/06/2015,"$4,068.00",411,1,0,0,0
283,7,02-15-2015,$0.00,0,0,0,0,0
694,5,08-09-2013,"$5,567.00",536,1,0,0,1
581,7,"February 09, 2014",$0.00,0,0,0,0,0
669,7,13.06.02,$0.00,,0,0,0,0
560,2,04/11/2014,"$15,434.00",1693,1,1,0,0
95,7,"February 24, 2013",$0.00,0,0,0,0,0
959,4,20/06/2013,"$7,252.00",749,1,Active,0,1
643,2,14.09.23,"$5,886.00",913,1,0,0,0
63,3,06-18-2014,,,1,1,0,0
307,2,05/02/2013,"$4,062.00",408,1,Active,0,0
422,1,03-09-2015,"$4,521.00",458,1,0,0,0
463,6,14.10.04,"$4,272.00",681.0,1,0,0,0
881,4,14.12.11,"$3,732.00",515,1,0,0,0
440,6,"July 25, 2015","$3,163.00",376,1,0,0,0
561,5,"April 17, 2015","$8,141.00",801,1,Active,0,0
133,3,"June 24, 2015","$5,220.00",579,1,0,0,0
527,5,01-04-2013,"$9,768.00",975,1,0,0,1
389,1,01-06-2014,"$14,274.00",1528,1,Active,0,0
304,6,2013-05-18,"$5,611.00",823,1,0,0,0
286,6,16/11/2013,"$2,220.00",,1,0,0,0
136,2,,"$6,055.00",410,1,Active,0,0
604,6,13.06.08,"$7,158.00",560,1,0,0,0
395,2,12-09-2014,"$4,503.00",577,1,0,0,0
565,5,2014-06-20,"$8,853.00",1032,1,1,0,0
247,6,13.03.30,"$11,956.00",970,1,0,0,0
572,3,07-10-2013,"$5,709.00",521,1,0,0,0
891,3,12-04-2013,"$10,173.00",1300,1,Active,0,0
1082,6,10-11-2014,"$5,379.00",792,1,0,0,0
894,1,30/12/2013,"$9,897.00",1386,1,0,0,1
1010,5,15.03.20,"$9,605.00",852,1,1,0,0
464,3,05-06-2015,"$10,107.00",1134,1,Active,0,0
767,7,"November 30, 2014",$0.00,0,0,0,0,0
892,7,02-17-2013,$0.00,0,0,0,0,0
168,2,2015-06-30,"$10,258.00",,1,Active,0,0
142,4,"November 27, 2014","$5,150.00",,1,1,0,0
686,1,09-22-2014,"$5,031.00",694,1,0,0,0
859,7,07/06/2015,$0.00,0,0,0,0,0
624,6,2014-12-13,"$5,556.00",510,1,0,0,0
178,4,"May 07, 2015","$10,524.00",911,1,1,0,0
444,1,2015-05-25,$0.00,0,0,0,a,0
772,3,02-25-2015,"$3,414.00",482,1,0,0,0
145,3,02-20-2013,"$10,400.00",1467.0,1,1,0,0
1083,5,2014-10-24,"$5,472.00",388,1,1,0,1
632,1,08/07/2013,"$6,316.00",856,1,0,0,1
396,6,05-10-2014,"$5,720.00",617,1,0,0,0
86,6,11-08-2014,"$4,123.00",560,1,0,0,0
82,6,"October 25, 2014","$5,051.00",,1,0,0,0
1043,7 day,12-08-2013,$0.00,0,0,0,0,0
656,2,2014-04-01,"$3,617.00",460,1,1,0,0
856,2,"June 17, 2014","$8,879.00",1127,1,Active,0,0
127,1,2014-02-10,"$4,080.00",566,1,0,0,0
350,5,14/11/2014,"$7,108.00",541,1,Active,0,0
336,3,16/10/2013,"$11,009.00",1772,1,0,0,1
971,5,28/11/2014,"$11,517.00",1211,1,Active,0,0
659,2,13/08/2013,"$6,464.00",730,1,1,0,1
1046,3,01-21-2015,"$6,030.00",,1,0,0,0
617,1,,"$9,190.00",764,1,Active,0,1
546,1,03-23-2015,"$14,339.00",1697,1,0,0,0
662,5,12/09/2014,"$6,091.00",635.0,1,0,0,0
868,1,,"$8,033.00",579,1,0,0,0
354,3,2014-07-23,"$5,934.00",560,1,0,0,1
894,6,07-18-2015,"$5,521.00",721,1,0,0,0
628,1,2014-10-06,"$8,435.00",979,1,Active,0,0
317,6,07-25-2015,"$5,685.00",644,1,0,0,0
823,4,2014-08-21,"$6,838.00",644,1,1,0,1
739,5,"May 29, 2015","$10,755.00",813,1,0,0,1
530,7,13.12.29,"$5,448.00",936,1,0,0,0
312,1,18/11/2013,"$9,172.00",744,1,1,0,0
89,,"March 13, 2015","$5,791.00",,1,0,0,0
47,7,14/09/2014,$0.00,0,0,0,0,0
963,7,21/12/2014,$0.00,0,0,0,0,0
341,5,"August 29, 2014","$5,376.00",763,1,0,0,0
538,,2013-01-22,"$5,097.00",689,1,Active,0,0
350,4,13.04.18,"$5,361.00",433,1,0,0,0
891,3,14.06.04,"$8,467.00",1162,1,1,0,0
31,,13.03.23,"$5,961.00",594,1,0,0,0
677,5,2013-03-22,"$8,367.00",679.0,1,Active,0,0
811,,15.04.05,$0.00,0,0,0,0,0
490,,06-20-2015,"$8,525.00",,1,0,0,0
302,6,10-05-2013,"$3,447.00",316,1,0,0,0
842,7,2013-01-27,,0,0,0,0,0
857,2,03/02/2015,"$7,813.00",930,1,Active,0,0
707,2,"November 05, 2013","$10,966.00",1198,1,Active,0,0
161,2,"May 28, 2013","$8,011.00",871,1,1,0,0
346,4,2013-02-07,"$6,095.00",563,1,1,0,0
514,2,2013-04-02,"$4,447.00",533,1,0,0,1
670,1,16/09/2013,"$4,880.00",599,1,0,0,0
398,1,2014-08-25,"$6,468.00",765,1,0,0,0
1019,7,10-06-2013,$0.00,0,0,0,0,0
901,6,"February 07, 2015","$5,071.00",444,1,0,0,0
185,6,14.12.06,"$8,020.00",552.0,1,0,0,0
897,3,14.07.02,"$2,766.00",340,1,1,0,0
686,2,29/07/2014,"$7,821.00",910,1,Active,0,1
235,7,13.04.14,$0.00,0,0,0,0,0
405,5,2013-08-30,"$4,973.00",533,1,Active,0,1
736,6,03/01/2015,"$4,942.00",468,1,0,0,0
898,5,"June 19, 2015","$7,739.00",823,1,Active,0,0
1046,7,2013-12-15,$0.00,0,0,0,0,0
269,2,"July 30, 2013","$12,499.00",,1,Active,0,1
814,5,14.01.24,"$8,806.00",739,1,Active,0,0
212,2,28/04/2015,"$5,685.00",492,1,1,0,0
1050,5,10-24-2014,"$7,911.00",551,1,1,0,1
653,4,13.07.25,"$4,501.00",397,1,0,0,1
686,7,,$0.00,0.0,0,0,0,0
467,6,15.06.20,"$13,507.00",1548,1,0,0,0
732,3,03-27-2013,"$7,164.00",752,1,1,0,1
551,7,01/06/2014,$0.00,0,0,0,0,0
956,7,"October 05, 2014",$0.00,0,0,0,0,0
760,2,29/01/2013,"$5,968.00",990,1,0,0,0
330,2,14.02.25,"$3,091.00",386,1,0,0,0
403,3 day,2014-03-19,"$7,631.00",753,1,1,0,0
878,3,2013-11-06,"$9,579.00",843,1,Active,0,0
614,3,26/03/2014,"$5,404.00",882,1,0,0,0
869,1,2014-10-27,"$5,280.00",850,1,0,0,1
965,2,2015-06-16,"$10,049.00",,1,1,0,0
155,2,"February 12, 2013","$4,378.00",448,1,0,0,1
40,2,01-27-2015,"$5,244.00",659,1,1,0,0
896,2,22/07/2014,"$5,945.00",914,1,0,0,1
950,4,,"$4,408.00",514,1,0,0,0
815,4,2015-07-30,"$7,983.00",,1,1,0,0
340,1,06/01/2014,"$9,076.00",850,1,Active,0,1
923,,2014-09-05,"$5,601.00",661,1,Active,0,0
629,1,11-18-2013,"$10,760.00",899.0,1,Active,0,0
640,6,2014-03-01,"$12,213.00",987,1,0,0,0
1021,2,16/12/2014,"$10,703.00",1219,1,Active,0,0
264,5,19/09/2014,"$5,789.00",851,1,1,0,0
412,1,14.03.24,"$7,763.00",620,1,0,0,0
724,7,04-06-2014,$0.00,0,0,0,0,0
818,5 day,05-08-2015,"$7,129.00",698,1,1,0,0
126,4,,"$15,405.00",554,1,1,0,0
586,2,"April 02, 2013","$14,415.00",2333,1,0,0,1
546,6,2013-12-21,"$16,151.00",,1,0,0,0
150,3,11/12/2013,"$8,103.00",809,1,0,0,0
511,5,28/02/2014,"$6,234.00",841,1,0,0,0
257,6,14.03.08,"$3,118.00",398,1,0,0,0
593,3,09/04/2014,"$7,234.00",1035,1,0,0,0
1031,5,10-24-2014,"$4,774.00",420,1,Active,0,0
492,7,2014-05-04,$0.00,0.0,0,0,0,0
460,1,"October 20, 2014","$5,284.00",403,1,1,0,0
789,5,2013-07-19,"$3,016.00",441,1,1,0,0
112,7,14.01.05,$0.00,0,0,0,0,0
463,6,05-16-2015,"$3,788.00",599,1,0,0,0
52,5,20/02/2015,"$7,045.00",466,1,1,0,1
963,6,14.08.02,"$4,037.00",390,1,0,0,0
1034,5,"August 08, 2014","$6,404.00",716,1,Active,0,1
964,2,2014-02-18,"$11,664.00",1567,1,1,0,0
582,4,"April 17, 2014","$8,911.00",1099,1,Active,0,1
467,7,14.08.31,$0.00,0,0,0,0,0
652,5,23/08/2013,,,1,0,0,1
33,2 day,06-09-2015,,737,1,0,0,0
1059,4,2013-09-26,"$8,341.00",1150,1,Active,0,0
1100,1,13.12.30,"$6,414.00",871,1,0,0,1
88,3,24/04/2013,"$6,439.00",700.0,1,1,0,0
1039,1,"May 18, 2015","$10,254.00",1147,1,1,0,0
112,7,03-10-2013,$0.00,0,0,0,0,0
502,7,27/10/2013,$0.00,0,0,0,0,0
318,2,17/06/2014,"$7,827.00",639,1,Active,0,0
194,1,,"$5,117.00",427,1,1,0,0
1035,1,,,,1,1,0,0
701,7,15.06.21,$0.00,0,0,0,0,0
504,6,2014-03-08,"$6,029.00",957,1,0,0,0
981,2 day,2015-07-07,"$5,640.00",598,1,0,0,0
478,,19/02/2015,,770,1,1,0,0
62,2,2013-07-30,"$8,604.00",887,1,1,0,1
684,5,"April 03, 2015",$0.00,0,0,Active,b,1
653,1,2014-09-01,"$8,221.00",640,1,1,0,0
197,4,13.05.30,"$7,723.00",849,1,1,0,0
636,5,15.01.09,"$7,370.00",823,1,Active,0,0
1104,5,27/03/2015,"$4,795.00",410,1,0,0,0
459,7,2014-11-23,$0.00,,0,0,0,0
184,3,13.07.24,"$5,052.00",503,1,0,0,1
388,1,02-24-2014,"$8,249.00",1005,1,0,0,0
656,4,14.11.27,"$3,628.00",391,1,Active,0,0
1017,,10/06/2015,"$6,179.00",909,1,0,0,0
596,3,"June 11, 2014","$3,720.00",625,1,0,0,0
158,4,13/11/2014,"$7,318.00",480,1,1,0,0
296,7,04-27-2014,$0.00,0,0,0,0,0
1007,4,15.05.28,"$6,066.00",,1,0,0,0
183,3,11/06/2014,"$4,891.00",595,1,0,0,1
16,6,"July 27, 2013","$5,010.00",523,1,0,0,0
1016,4,"May 23, 2013",,405,1,0,0,0
86,3,2013-03-20,"$3,543.00",470,1,1,0,0
1064,1,2014-12-22,"$15,336.00",1549,1,0,0,1
186,5,2013-03-15,"$2,939.00",332,1,0,0,0
853,2,"April 16, 2013","$6,733.00",903,1,0,0,0
475,4,"December 11, 2014","$5,586.00",911,1,0,0,0
1035,2,2013-03-19,"$6,384.00",727,1,1,0,0
595,,14.09.14,$0.00,0,0,0,0,0
8,3,2015-07-01,"$8,523.00",895,1,1,0,0
826,5,"November 08, 2013","$10,272.00",863,1,Active,0,0
546,2,"February 05, 2013","$14,590.00",1628,1,Active,0,1
609,,11-07-2013,"$4,648.00",538,1,1,0,0
905,7,2015-07-05,$0.00,,0,0,0,0
214,5,2013-09-13,"$9,289.00",740,1,Active,0,0
897,1 day,,"$1,850.00",259,1,0,0,0
790,7,"October 12, 2014",$0.00,0,0,0,0,0
217,,25/03/2013,"$4,807.00",668,1,Active,0,0
662,7,14.07.20,$0.00,0,0,0,0,0
605,3,11/09/2013,"$7,228.00",515,1,Active,0,0
377,4,14.11.06,"$9,706.00",1134,1,Active,0,0
946,4,2015-01-22,"$3,192.00",457,1,0,0,0
459,4,2013-06-06,"$10,477.00",1365,1,1,0,0
249,3,14.11.19,"$4,721.00",482,1,0,0,0
41,7,13.11.10,$0.00,0,0,0,0,0
953,7,10/02/2013,$0.00,0,0,0,0,0
878,1,03-16-2015,"$12,559.00",,1,1,0,0
684,2,09-10-2013,"$8,468.00",646,1,Active,0,1
1004,6,16/11/2013,"$4,928.00",462,1,0,0,0
741,6,05/07/2014,"$6,540.00",825.0,1,0,0,0
1022,4,2013-10-10,"$7,528.00",840,1,1,0,0
397,2,23/09/2014,"$4,067.00",668,1,0,0,0
509,1 day,"August 18, 2014","$9,527.00",700,1,1,0,1
950,2,15/10/2013,"$3,633.00",435,1,0,0,0
119,6,04-18-2015,"$4,491.00",496,1,0,0,0
793,2,,"$3,074.00",,1,0,0,1
876,,13.03.15,"$7,115.00",,1,0,0,0
795,6,18/01/2014,"$3,589.00",464,1,0,0,0
800,3,"May 01, 2013",$0.00,0,0,Active,a,0
182,2,2014-03-25,"$4,927.00",376,1,0,0,0
520,7,12/07/2015,$0.00,0,0,0,0,0
326,3,14.10.01,"$5,665.00",442,1,Active,0,0
476,3,15.06.10,"$4,951.00",615,1,0,0,0
456,,26/07/2013,"$4,489.00",693,1,0,0,1
239,7,,$0.00,0,0,0,0,0
4,2,13.05.14,"$10,091.00",1302,1,1,0,0
164,7,15/02/2015,$0.00,0,0,0,0,0
508,6,13.02.23,"$3,384.00",356,1,0,0,0
73,6,05/07/2014,"$2,554.00",253,1,0,0,0
982,5,"August 22, 2014","$9,029.00",735,1,1,0,1
77,2,2014-03-25,"$5,308.00",,1,0,0,0
198,6,14.07.12,$923.00,121,1,0,0,0
903,7,25/08/2013,$0.00,0,0,0,0,0
970,3,18/12/2013,"$5,446.00",,1,1,0,0
812,1 day,10/02/2014,"$6,652.00",873.0,1,0,0,0
537,3,14.10.22,"$4,972.00",,1,1,0,0
1028,4,09-25-2014,"$3,159.00",416,1,0,0,0
440,2,11-25-2014,"$5,888.00",639,1,1,0,0
996,7,2013-05-19,,0,0,0,0,0
832,1,2013-06-10,"$5,097.00",462,1,0,0,0
927,3,"March 11, 2015","$5,133.00",,1,0,0,0
143,3,11/06/2014,"$5,598.00",554.0,1,0,0,0
869,1,07/04/2014,"$5,157.00",818,1,0,0,0
300,,24/05/2013,"$6,024.00",793,1,0,0,0
66,5,05-09-2014,"$6,964.00",632,1,Active,0,0
110,2,13.08.06,"$6,864.00",909,1,0,0,0
859,1,09-16-2013,"$6,207.00",655,1,0,0,0
569,2,13.10.01,"$4,693.00",711,1,0,0,1
596,5,2013-11-15,"$3,762.00",578,1,0,0,0
120,3,2014-03-26,"$4,887.00",518,1,0,0,0
855,1,"April 07, 2014","$5,387.00",640,1,0,0,0
922,5,21/03/2014,"$8,156.00",755,1,Active,0,0
649,7,13.07.14,$0.00,0,0,0,0,0
678,4 day,"April 09, 2015","$8,225.00",824,1,0,0,1
251,4,2015-05-07,"$20,500.00",2549,1,1,0,0
6,3,2015-04-08,"$4,461.00",555,1,0,0,1
548,,26/11/2013,"$3,471.00",328,1,0,0,0
490,2 day,"March 05, 2013","$10,128.00",1283,1,Active,0,0
873,4,23/10/2014,"$3,997.00",464,1,1,0,1
1058,4,15.04.23,"$5,293.00",595,1,0,0,0
1044,4,12-12-2013,"$6,890.00",923,1,0,0,0
127,7,09-01-2013,$0.00,0,0,0,0,0
1105,2,13.01.22,"$4,682.00",546.0,1,Active,0,0
888,3,2013-10-02,"$7,129.00",701,1,0,0,0
918,4,"June 13, 2013","$4,655.00",557,1,0,0,0
661,5,23/08/2013,"$5,936.00",536,1,0,0,0
91,3,13.08.14,"$5,460.00",597,1,1,0,1
168,1,"September 02, 2013","$6,787.00",715,1,0,0,1
809,4,2013-10-17,"$7,694.00",705,1,0,0,0
